groupcode,schoolname,GroupLeader,FirstName,LastName,age,Gender,eventcode,eventname,score
G038,"Zia Hinton High","Cain Chen",Conan,Harrell,35,M,E015,"Softball Throw",300
G038,"Zia Hinton High","Cain Chen",Conan,Harrell,35,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Connor,Whitehead,49,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Drew,French,30,M,E015,"Softball Throw",500
G038,"Zia Hinton High","Cain Chen",Drew,French,30,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Emerson,Jefferson,28,M,E007,"100 Meter Walk",36
G038,"Zia Hinton High","Cain Chen",Emerson,Jefferson,28,M,E015,"Softball Throw",2300
G038,"Zia Hinton High","Cain Chen",Erich,Guy,49,M,E007,"100 Meter Walk",43
G038,"Zia Hinton High","Cain Chen",Erich,Guy,49,M,E015,"Softball Throw",1300
G038,"Zia Hinton High","Cain Chen",Evan,Maxwell,46,M,E015,"Softball Throw",500
G038,"Zia Hinton High","Cain Chen",Evan,Maxwell,46,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Flynn,Wynn,40,M,E001,"50 Meter Dash",35
G038,"Zia Hinton High","Cain Chen",Flynn,Wynn,40,M,E015,"Softball Throw",3200
G038,"Zia Hinton High","Cain Chen",Fulton,Harvey,39,M,E013,"Standing Long Jump",200
G038,"Zia Hinton High","Cain Chen",Fulton,Harvey,39,M,E015,"Softball Throw",300
G038,"Zia Hinton High","Cain Chen",Garrison,Bass,23,M,E021,Developmental,0
G038,"Zia Hinton High","Cain Chen",Garrison,Bass,23,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",George,Dudley,62,M,E015,"Softball Throw",200
G038,"Zia Hinton High","Cain Chen",George,Dudley,62,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Grant,Doyle,35,M,E007,"100 Meter Walk",200
G038,"Zia Hinton High","Cain Chen",Grant,Doyle,35,M,E015,"Softball Throw",5500
G038,"Zia Hinton High","Cain Chen",Gray,Abbott,28,M,E007,"100 Meter Walk",30
G038,"Zia Hinton High","Cain Chen",Gray,Abbott,28,M,E015,"Softball Throw",1000
G038,"Zia Hinton High","Cain Chen",Gray,Mason,21,M,E007,"100 Meter Walk",100
G038,"Zia Hinton High","Cain Chen",Gray,Mason,21,M,E015,"Softball Throw",1600
G038,"Zia Hinton High","Cain Chen",Griffin,Wynn,64,M,E006,"30M Motor Wheelchair Sl",100
G038,"Zia Hinton High","Cain Chen",Griffin,Wynn,64,M,E015,"Softball Throw",200
G038,"Zia Hinton High","Cain Chen",Hall,Mcgowan,77,M,E015,"Softball Throw",1100
G038,"Zia Hinton High","Cain Chen",Hall,Mcgowan,77,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Hamish,Holloway,42,M,E015,"Softball Throw",1000
G038,"Zia Hinton High","Cain Chen",Hamish,Holloway,42,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Hamish,Hubbard,68,M,E015,"Softball Throw",900
G038,"Zia Hinton High","Cain Chen",Hamish,Hubbard,68,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Hector,Parks,27,M,E007,"100 Meter Walk",0
G038,"Zia Hinton High","Cain Chen",Hector,Parks,27,M,E015,"Softball Throw",600
G038,"Zia Hinton High","Cain Chen",Henry,Wilson,31,M,E007,"100 Meter Walk",203
G038,"Zia Hinton High","Cain Chen",Henry,Wilson,31,M,E015,"Softball Throw",900
G038,"Zia Hinton High","Cain Chen",Hiram,Bentley,55,M,E001,"50 Meter Dash",36
G038,"Zia Hinton High","Cain Chen",Hiram,Bentley,55,M,E015,"Softball Throw",1200
G038,"Zia Hinton High","Cain Chen",Holmes,Jackson,60,M,E015,"Softball Throw",200
G038,"Zia Hinton High","Cain Chen",Holmes,Jackson,60,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Ira,Jacobson,43,M,E007,"100 Meter Walk",100
G038,"Zia Hinton High","Cain Chen",Ira,Jacobson,43,M,E015,"Softball Throw",1000
G038,"Zia Hinton High","Cain Chen",Jamal,Haley,25,M,E015,"Softball Throw",100
G038,"Zia Hinton High","Cain Chen",Jamal,Haley,25,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",James,Daniels,57,M,E015,"Softball Throw",1000
G038,"Zia Hinton High","Cain Chen",James,Daniels,57,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Jared,Cabrera,34,M,E007,"100 Meter Walk",21
G038,"Zia Hinton High","Cain Chen",Jared,Cabrera,34,M,E015,"Softball Throw",2500
G038,"Zia Hinton High","Cain Chen",Jeremy,Miller,38,M,E015,"Softball Throw",600
G038,"Zia Hinton High","Cain Chen",Jeremy,Miller,38,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Kasimir,Preston,32,M,E007,"100 Meter Walk",25
G038,"Zia Hinton High","Cain Chen",Kasimir,Preston,32,M,E015,"Softball Throw",2300
G038,"Zia Hinton High","Cain Chen",Kato,Massey,26,M,E007,"100 Meter Walk",25
G038,"Zia Hinton High","Cain Chen",Kato,Massey,26,M,E015,"Softball Throw",500
G038,"Zia Hinton High","Cain Chen",Keaton,Cooper,36,M,E007,"100 Meter Walk",207
G038,"Zia Hinton High","Cain Chen",Keaton,Cooper,36,M,E015,"Softball Throw",1900
G038,"Zia Hinton High","Cain Chen",Keith,Lowery,31,M,E015,"Softball Throw",500
G038,"Zia Hinton High","Cain Chen",Keith,Lowery,31,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Kibo,Combs,51,M,E015,"Softball Throw",600
G038,"Zia Hinton High","Cain Chen",Kibo,Combs,51,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Laith,Montgomery,66,M,E015,"Softball Throw",500
G038,"Zia Hinton High","Cain Chen",Laith,Montgomery,66,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Leo,Roy,51,M,E015,"Softball Throw",1000
G038,"Zia Hinton High","Cain Chen",Leo,Roy,51,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Linus,Mckay,52,M,E001,"50 Meter Dash",0
G038,"Zia Hinton High","Cain Chen",Linus,Mckay,52,M,E015,"Softball Throw",2600
G038,"Zia Hinton High","Cain Chen",Lucian,Morris,31,M,E007,"100 Meter Walk",51
G038,"Zia Hinton High","Cain Chen",Lucian,Morris,31,M,E015,"Softball Throw",1300
G038,"Zia Hinton High","Cain Chen",Malachi,Odom,28,M,E015,"Softball Throw",600
G038,"Zia Hinton High","Cain Chen",Malachi,Odom,28,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Murphy,Woodard,35,M,E006,"30M Motor Wheelchair Sl",12
G038,"Zia Hinton High","Cain Chen",Murphy,Woodard,35,M,E015,"Softball Throw",400
G038,"Zia Hinton High","Cain Chen",Neil,Martin,53,M,E001,"50 Meter Dash",0
G038,"Zia Hinton High","Cain Chen",Neil,Martin,53,M,E015,"Softball Throw",1800
G038,"Zia Hinton High","Cain Chen",Oren,Combs,41,M,E015,"Softball Throw",1000
G038,"Zia Hinton High","Cain Chen",Oren,Combs,41,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Owen,Hendricks,47,M,E015,"Softball Throw",2200
G038,"Zia Hinton High","Cain Chen",Owen,Hendricks,47,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Porter,Ball,24,M,E015,"Softball Throw",700
G038,"Zia Hinton High","Cain Chen",Porter,Ball,24,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Prescott,Wilder,36,M,E007,"100 Meter Walk",35
G038,"Zia Hinton High","Cain Chen",Prescott,Wilder,36,M,E015,"Softball Throw",400
G038,"Zia Hinton High","Cain Chen",Quinlan,Hill,31,M,E015,"Softball Throw",600
G038,"Zia Hinton High","Cain Chen",Quinlan,Hill,31,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Quinlan,Maxwell,58,M,E015,"Softball Throw",400
G038,"Zia Hinton High","Cain Chen",Quinlan,Maxwell,58,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Rashad,Sellers,61,M,E015,"Softball Throw",2600
G038,"Zia Hinton High","Cain Chen",Rashad,Sellers,61,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Samson,Bartlett,42,M,E007,"100 Meter Walk",204
G038,"Zia Hinton High","Cain Chen",Samson,Bartlett,42,M,E015,"Softball Throw",1500
G038,"Zia Hinton High","Cain Chen",Sylvester,Salazar,64,M,E015,"Softball Throw",700
G038,"Zia Hinton High","Cain Chen",Sylvester,Salazar,64,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Thor,Ellison,37,M,E007,"100 Meter Walk",32
G038,"Zia Hinton High","Cain Chen",Thor,Ellison,37,M,E015,"Softball Throw",1700
G038,"Zia Hinton High","Cain Chen",Timothy,Rogers,40,M,E007,"100 Meter Walk",32
G038,"Zia Hinton High","Cain Chen",Timothy,Rogers,40,M,E015,"Softball Throw",1300
G038,"Zia Hinton High","Cain Chen",Uriah,Dixon,40,M,E015,"Softball Throw",5500
G038,"Zia Hinton High","Cain Chen",Uriah,Dixon,40,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Victor,Terry,49,M,E007,"100 Meter Walk",300
G038,"Zia Hinton High","Cain Chen",Victor,Terry,49,M,E015,"Softball Throw",4700
G038,"Zia Hinton High","Cain Chen",Vladimir,Santos,69,M,E099,"Olympic Town",0
G038,"Zia Hinton High","Cain Chen",Walter,Pitts,31,M,E001,"50 Meter Dash",0
G038,"Zia Hinton High","Cain Chen",Walter,Pitts,31,M,E015,"Softball Throw",700
G038,"Zia Hinton High","Cain Chen",Warren,Joyce,31,M,E015,"Softball Throw",500
G038,"Zia Hinton High","Cain Chen",Warren,Joyce,31,M,E019,"10M Assisted Walk",39
G038,"Zia Hinton High","Cain Chen",Zane,Osborn,24,M,E007,"100 Meter Walk",0
G038,"Zia Hinton High","Cain Chen",Zane,Osborn,24,M,E015,"Softball Throw",700
G039,"Callie Francis High","Jason Jenkins",Alvin,Oneil,39,M,E001,"50 Meter Dash",48
G039,"Callie Francis High","Jason Jenkins",Alvin,Oneil,39,M,E015,"Softball Throw",1601
G039,"Callie Francis High","Jason Jenkins",Armand,Wolf,46,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Arsenio,Shannon,79,M,E015,"Softball Throw",405
G039,"Callie Francis High","Jason Jenkins",Arsenio,Shannon,79,M,E017,"25 M Wheelchair",0
G039,"Callie Francis High","Jason Jenkins",Benedict,Hendrix,46,M,E015,"Softball Throw",200
G039,"Callie Francis High","Jason Jenkins",Benedict,Hendrix,46,M,E020,"25M Walk",0
G039,"Callie Francis High","Jason Jenkins",Benjamin,Ayers,35,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Byron,Talley,62,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Caesar,Mathis,72,M,E015,"Softball Throw",502
G039,"Callie Francis High","Jason Jenkins",Caesar,Mathis,72,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Cameron,Pace,54,M,E007,"100 Meter Walk",42
G039,"Callie Francis High","Jason Jenkins",Cameron,Pace,54,M,E015,"Softball Throw",1208
G039,"Callie Francis High","Jason Jenkins",Chadwick,Vargas,85,M,E015,"Softball Throw",3500
G039,"Callie Francis High","Jason Jenkins",Chadwick,Vargas,85,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Chase,Anthony,47,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Chester,Morrison,54,M,E007,"100 Meter Walk",40
G039,"Callie Francis High","Jason Jenkins",Chester,Morrison,54,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Clayton,Roy,58,M,E015,"Softball Throw",503
G039,"Callie Francis High","Jason Jenkins",Clayton,Roy,58,M,E019,"10M Assisted Walk",230
G039,"Callie Francis High","Jason Jenkins",Connor,Duncan,35,M,E001,"50 Meter Dash",20
G039,"Callie Francis High","Jason Jenkins",Connor,Duncan,35,M,E015,"Softball Throw",401
G039,"Callie Francis High","Jason Jenkins",Craig,Richard,52,M,E015,"Softball Throw",1702
G039,"Callie Francis High","Jason Jenkins",Craig,Richard,52,M,E017,"25 M Wheelchair",19
G039,"Callie Francis High","Jason Jenkins",Dane,Blake,45,M,E019,"10M Assisted Walk",58
G039,"Callie Francis High","Jason Jenkins",Dane,Blake,45,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",David,Bentley,37,M,E007,"100 Meter Walk",104
G039,"Callie Francis High","Jason Jenkins",David,Bentley,37,M,E015,"Softball Throw",1100
G039,"Callie Francis High","Jason Jenkins",Demetrius,Dennis,50,M,E015,"Softball Throw",1003
G039,"Callie Francis High","Jason Jenkins",Demetrius,Dennis,50,M,E017,"25 M Wheelchair",14
G039,"Callie Francis High","Jason Jenkins",Denton,Casey,28,M,E007,"100 Meter Walk",23
G039,"Callie Francis High","Jason Jenkins",Denton,Casey,28,M,E015,"Softball Throw",1300
G039,"Callie Francis High","Jason Jenkins",Dieter,West,49,M,E001,"50 Meter Dash",105
G039,"Callie Francis High","Jason Jenkins",Dieter,West,49,M,E015,"Softball Throw",4000
G039,"Callie Francis High","Jason Jenkins",Donovan,Hodges,24,M,E015,"Softball Throw",300
G039,"Callie Francis High","Jason Jenkins",Donovan,Hodges,24,M,E019,"10M Assisted Walk",0
G039,"Callie Francis High","Jason Jenkins",Dorian,Bender,56,M,E002,"100 Meter Dash",0
G039,"Callie Francis High","Jason Jenkins",Dorian,Bender,56,M,E013,"Standing Long Jump",202
G039,"Callie Francis High","Jason Jenkins",Edward,Oneill,28,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Erich,Bradford,56,M,E007,"100 Meter Walk",58
G039,"Callie Francis High","Jason Jenkins",Erich,Bradford,56,M,E015,"Softball Throw",1400
G039,"Callie Francis High","Jason Jenkins",Gage,Irwin,68,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Gareth,Witt,65,M,E015,"Softball Throw",402
G039,"Callie Francis High","Jason Jenkins",Gareth,Witt,65,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Hammett,Joyce,24,M,E021,Developmental,0
G039,"Callie Francis High","Jason Jenkins",Hammett,Joyce,24,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Hoyt,Dickerson,62,M,E015,"Softball Throw",502
G039,"Callie Francis High","Jason Jenkins",Hoyt,Dickerson,62,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Isaiah,Shaw,30,M,E015,"Softball Throw",302
G039,"Callie Francis High","Jason Jenkins",Isaiah,Shaw,30,M,E019,"10M Assisted Walk",225
G039,"Callie Francis High","Jason Jenkins",Jack,Sherman,26,M,E007,"100 Meter Walk",44
G039,"Callie Francis High","Jason Jenkins",Jack,Sherman,26,M,E015,"Softball Throw",408
G039,"Callie Francis High","Jason Jenkins",Jerry,Norman,76,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Jin,Mckinney,56,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Jonas,Holman,47,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Knox,Byers,47,M,E001,"50 Meter Dash",27
G039,"Callie Francis High","Jason Jenkins",Knox,Byers,47,M,E015,"Softball Throw",700
G039,"Callie Francis High","Jason Jenkins",Knox,Collins,36,M,E007,"100 Meter Walk",425
G039,"Callie Francis High","Jason Jenkins",Knox,Collins,36,M,E015,"Softball Throw",411
G039,"Callie Francis High","Jason Jenkins",Kyle,Soto,40,M,E015,"Softball Throw",101
G039,"Callie Francis High","Jason Jenkins",Kyle,Soto,40,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Lewis,Stafford,39,M,E015,"Softball Throw",205
G039,"Callie Francis High","Jason Jenkins",Lewis,Stafford,39,M,E017,"25 M Wheelchair",0
G039,"Callie Francis High","Jason Jenkins",Magee,Cox,65,M,E021,Developmental,0
G039,"Callie Francis High","Jason Jenkins",Magee,Cox,65,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Marshall,Duncan,62,M,E015,"Softball Throw",900
G039,"Callie Francis High","Jason Jenkins",Marshall,Duncan,62,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Mason,Kim,57,M,E001,"50 Meter Dash",125
G039,"Callie Francis High","Jason Jenkins",Mason,Kim,57,M,E015,"Softball Throw",204
G039,"Callie Francis High","Jason Jenkins",Melvin,Walton,30,M,E015,"Softball Throw",200
G039,"Callie Francis High","Jason Jenkins",Melvin,Walton,30,M,E020,"25M Walk",0
G039,"Callie Francis High","Jason Jenkins",Myles,Riddle,34,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Nash,Bullock,42,M,E017,"25 M Wheelchair",203
G039,"Callie Francis High","Jason Jenkins",Nash,Bullock,42,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Nathan,Irwin,39,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Nero,Atkins,49,M,E015,"Softball Throw",302
G039,"Callie Francis High","Jason Jenkins",Nero,Atkins,49,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Nigel,Melton,30,M,E021,Developmental,0
G039,"Callie Francis High","Jason Jenkins",Nigel,Melton,30,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Patrick,Mercado,39,M,E019,"10M Assisted Walk",102
G039,"Callie Francis High","Jason Jenkins",Patrick,Mercado,39,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Perry,Franklin,57,M,E015,"Softball Throw",1210
G039,"Callie Francis High","Jason Jenkins",Perry,Franklin,57,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Philip,Mason,24,M,E013,"Standing Long Jump",302
G039,"Callie Francis High","Jason Jenkins",Philip,Mason,24,M,E015,"Softball Throw",804
G039,"Callie Francis High","Jason Jenkins",Price,Ortiz,29,M,E015,"Softball Throw",403
G039,"Callie Francis High","Jason Jenkins",Price,Ortiz,29,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Rashad,Mcneil,28,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Reed,Welch,37,M,E014,"Shot Put",102
G039,"Callie Francis High","Jason Jenkins",Reed,Welch,37,M,E019,"10M Assisted Walk",130
G039,"Callie Francis High","Jason Jenkins",Ronan,Cohen,24,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Samuel,Barber,23,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Steel,Mccoy,41,M,E001,"50 Meter Dash",24
G039,"Callie Francis High","Jason Jenkins",Steel,Mccoy,41,M,E015,"Softball Throw",1000
G039,"Callie Francis High","Jason Jenkins",Thomas,Ashley,29,M,E007,"100 Meter Walk",200
G039,"Callie Francis High","Jason Jenkins",Thomas,Ashley,29,M,E015,"Softball Throw",407
G039,"Callie Francis High","Jason Jenkins",Tucker,Buckner,61,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Ulysses,Neal,60,M,E004,"400 Meter Dash",100
G039,"Callie Francis High","Jason Jenkins",Ulysses,Neal,60,M,E015,"Softball Throw",711
G039,"Callie Francis High","Jason Jenkins",Upton,Prince,39,M,E001,"50 Meter Dash",28
G039,"Callie Francis High","Jason Jenkins",Upton,Prince,39,M,E015,"Softball Throw",1300
G039,"Callie Francis High","Jason Jenkins",Valentine,Pratt,48,M,E015,"Softball Throw",711
G039,"Callie Francis High","Jason Jenkins",Valentine,Pratt,48,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Vernon,Hernandez,60,M,E007,"100 Meter Walk",49
G039,"Callie Francis High","Jason Jenkins",Vernon,Hernandez,60,M,E015,"Softball Throw",800
G039,"Callie Francis High","Jason Jenkins",Wang,Spears,63,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Wyatt,Barton,26,M,E002,"100 Meter Dash",14
G039,"Callie Francis High","Jason Jenkins",Wyatt,Barton,26,M,E015,"Softball Throw",1800
G039,"Callie Francis High","Jason Jenkins",Yardley,Garcia,39,M,E007,"100 Meter Walk",24
G039,"Callie Francis High","Jason Jenkins",Yardley,Garcia,39,M,E015,"Softball Throw",1700
G039,"Callie Francis High","Jason Jenkins",Yoshio,Rogers,59,M,E099,"Olympic Town",0
G039,"Callie Francis High","Jason Jenkins",Zephania,Joseph,54,M,E004,"400 Meter Dash",200
G039,"Callie Francis High","Jason Jenkins",Zephania,Joseph,54,M,E014,"Shot Put",103
G039,"Callie Francis High","Jason Jenkins",Zeus,Neal,38,M,E002,"100 Meter Dash",18
G039,"Callie Francis High","Jason Jenkins",Zeus,Neal,38,M,E015,"Softball Throw",1900
G040,"Emery Savage High","Donovan Greer",Eve,Trevino,13,F,E018,"Wheelchair Shot Put",0
G040,"Emery Savage High","Donovan Greer",Eve,Trevino,13,F,E021,Developmental,0
G040,"Emery Savage High","Donovan Greer",Lacy,Osborne,2,F,E021,Developmental,0
G040,"Emery Savage High","Hamish Howell",Abra,Norris,43,F,E007,"100 Meter Walk",106
G040,"Emery Savage High","Hamish Howell",Abra,Norris,43,F,E015,"Softball Throw",3807
G040,"Emery Savage High","Hamish Howell",Adria,Guerra,57,F,E015,"Softball Throw",2010
G040,"Emery Savage High","Hamish Howell",Adria,Guerra,57,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Ainsley,Bright,34,F,E015,"Softball Throw",507
G040,"Emery Savage High","Hamish Howell",Ainsley,Bright,34,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Alea,Becker,38,F,E001,"50 Meter Dash",19
G040,"Emery Savage High","Hamish Howell",Alea,Becker,38,F,E015,"Softball Throw",1502
G040,"Emery Savage High","Hamish Howell",Alexa,Knight,44,F,E013,"Standing Long Jump",401
G040,"Emery Savage High","Hamish Howell",Alexa,Knight,44,F,E015,"Softball Throw",1302
G040,"Emery Savage High","Hamish Howell",Alfreda,Guzman,49,F,E007,"100 Meter Walk",55
G040,"Emery Savage High","Hamish Howell",Alfreda,Guzman,49,F,E015,"Softball Throw",2607
G040,"Emery Savage High","Hamish Howell",Amy,Barber,38,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Angela,King,44,F,E001,"50 Meter Dash",15
G040,"Emery Savage High","Hamish Howell",Angela,King,44,F,E015,"Softball Throw",7003
G040,"Emery Savage High","Hamish Howell",Anika,Zamora,47,F,E007,"100 Meter Walk",42
G040,"Emery Savage High","Hamish Howell",Anika,Zamora,47,F,E015,"Softball Throw",2000
G040,"Emery Savage High","Hamish Howell",Ariana,Hays,58,F,E007,"100 Meter Walk",100
G040,"Emery Savage High","Hamish Howell",Ariana,Hays,58,F,E015,"Softball Throw",4003
G040,"Emery Savage High","Hamish Howell",Avye,Velez,27,F,E013,"Standing Long Jump",408
G040,"Emery Savage High","Hamish Howell",Avye,Velez,27,F,E015,"Softball Throw",2002
